sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
linux_tuned 1 200 0xf00 55 86.7 98.7 205.2 320.6 379.9 482.1 50034.1 50000 20 1120.75 1379873 151238458 3023477 90771684 82829082327 131099367915 256649404456 208296561 18810 359875 162098 0 745404 1173752
linux_tuned 2 200 0xf00 55 87.7 100.7 209.5 325.0 384.8 484.3 49991.2 50000 20 1120.68 1378625 151060167 3020910 90694710 82933373256 131476367808 257424783807 208369260 19141 362449 163955 0 751923 1181267
linux_tuned 0 300 0xf00 135 101.8 124.4 280.0 406.0 457.1 567.1 49915.6 50000 20 1115.6 1320781 147163211 3027158 90917892 82059059744 127755262204 249940210289 215016897 13265 198641 128531 0 725192 894890
linux_tuned 1 300 0xf00 135 104.5 128.9 283.9 413.7 464.8 570.5 49973.5 50000 20 1115.47 1323983 147453191 3030609 91020552 82261899005 127956667109 250327000080 210104395 13407 198484 128397 0 721545 893867
linux_tuned 2 300 0xf00 135 104.5 128.5 283.2 411.2 464.5 574.6 50018.3 50000 20 1116.55 1325539 147604242 3033453 91106670 82510396114 128477317801 251352029962 211306484 13916 204925 132190 0 722812 891875
linux_tuned 0 300 0xf00 95 102.6 125.7 280.9 406.8 457.4 566.7 50067.6 50000 20 1115.68 1326253 147695243 3036675 91204704 82443486084 128432493936 251271870424 212831133 13865 204669 132858 0 732929 900021
linux_tuned 1 300 0xf00 95 100.6 121.9 278.4 405.1 454.0 566.5 49984.5 50000 20 1116.8 1323850 147456260 3031653 91052904 82315416579 128293589324 251000455248 210810135 14046 209960 136176 0 732597 895913
linux_tuned 2 300 0xf00 95 103.6 127.8 284.4 413.8 464.6 571.2 49966.9 50000 20 1116.47 1321556 147278567 3030264 91010520 82370401263 128035585015 250457390373 210040456 13528 200175 129064 0 722315 891903
linux_tuned 0 300 0xf00 75 102.1 124.4 280.3 408.5 459.0 572.0 49958.2 50000 20 1116.31 1322445 147323658 3029735 90994836 82240452547 128204678824 250804051356 210709863 13571 206146 132610 0 724840 894207
linux_tuned 1 300 0xf00 75 102.7 125.7 280.7 409.0 460.8 572.8 49998.5 50000 20 1116.42 1321683 147325615 3032539 91080150 82240797812 128297842127 251000478564 210614146 13967 209181 134633 0 729812 896257
linux_tuned 0 300 0xf00 55 102.3 126.5 279.8 403.5 448.1 546.0 50107.8 50000 20 1109.58 1327626 147850556 3038958 91272522 80801872972 123224740765 241499254413 190244269 13654 203489 131097 0 736896 895585
linux_tuned 1 300 0xf00 55 100.5 124.3 278.3 402.8 445.4 548.1 50043.2 50000 20 1110.1 1328221 147828422 3034924 91150512 81095135014 123746802937 242488964151 194234174 13843 207085 132551 0 732479 892081
linux_tuned 2 300 0xf00 55 99.9 121.1 277.2 402.7 448.8 549.6 50007.5 50000 20 1110.71 1326208 147631056 3032749 91085436 81317510460 124444521444 243808993778 195816078 14146 208735 134097 0 738066 895711
linux_tuned 0 50 0x1100 135 71.0 74.5 102.4 202.8 247.9 317.2 50060.2 50000 20 1228.53 1523603 160735471 3010494 90335616 86658720107 137011864310 234286513120 214303385 567380 521262 177914 0 755860 2171907
linux_tuned 1 50 0x1100 135 70.6 74.2 101.4 199.3 243.6 304.2 49955.2 50000 20 1228.05 1518066 160209730 3004279 90149430 86480850964 136563298438 233520513732 213322981 564752 508589 174325 0 752228 2163116
linux_tuned 2 50 0x1100 135 71.0 74.5 102.1 201.4 247.3 314.4 50061.0 50000 20 1228.59 1513702 160069716 3010529 90336558 86646221879 136851359429 234009897780 214375859 564616 518135 175975 0 750213 2161154
linux_tuned 0 50 0x1100 95 70.8 74.4 102.2 198.4 244.5 312.1 50046.2 50000 20 1229.11 1523008 160675255 3009810 90315480 86648064961 137028432841 234334344473 213982224 566097 544340 181996 0 757841 2175040
linux_tuned 1 50 0x1100 95 70.9 74.4 101.9 198.5 244.3 305.7 50021.2 50000 20 1228.43 1520852 160488566 3008311 90270576 86283614549 136168180101 232852853025 212200100 562988 513920 172343 0 742969 2157022
linux_tuned 2 50 0x1100 95 71.4 74.7 102.3 203.9 248.7 312.1 50067.3 50000 20 1228.79 1518798 160406517 3010970 90349962 86619855016 136787249758 233923324631 214244959 564470 518361 174024 0 751251 2162972
linux_tuned 0 50 0x1100 75 70.6 74.3 102.1 200.7 246.1 316.9 49991.3 50000 20 1229.16 1520690 160473608 3006522 90216876 86553658487 136792172303 233921932196 213918034 567476 520989 177165 0 750442 2167148
linux_tuned 1 50 0x1100 75 71.2 74.6 102.3 202.5 247.2 306.8 49933.2 50000 20 1229.78 1520259 160340031 3002855 90106296 86578405493 137016947200 234314659882 213646077 565712 504738 177715 0 746180 2162297
linux_tuned 2 50 0x1100 75 71.9 74.9 102.4 199.5 245.7 311.2 50058.1 50000 20 1230.85 1520462 160508824 3010452 90334632 86734550436 137233002473 234663528287 214633841 565443 506673 179839 0 753488 2169142
linux_tuned 0 50 0x1100 55 70.7 74.3 101.9 199.7 244.6 308.6 50012.3 50000 20 1230.46 1517987 160282537 3007773 90254550 86466780197 136802766528 233953161020 214030685 559071 504646 174245 0 747288 2157823
linux_tuned 1 50 0x1100 55 70.8 74.4 102.2 202.2 247.5 313.9 50073.2 50000 20 1230.83 1521363 160587724 3011333 90360858 86610537077 137048576790 234330335368 214323079 571163 513331 174767 0 747634 2166691
linux_tuned 2 50 0x1100 55 70.4 74.1 101.6 198.3 244.0 307.9 49971.3 50000 20 1230.5 1517905 160237294 3005308 90180510 86462011867 136878229424 234050947860 213630130 565834 509842 178669 0 749767 2163784
linux_tuned 0 50 0x1100 135 73.4 77.0 114.7 251.8 299.4 428.5 99968.0 100000 20 1360.03 2225847 267106167 6037185 181234194 161438673381 244783123191 417582211922 408932812 980876 472134 133004 0 650220 3328335
linux_tuned 1 50 0x1100 135 73.6 77.2 116.0 257.3 304.4 434.0 100157.0 100000 20 1361.45 2230121 267619688 6047197 181530252 161958497952 246774922994 420980870692 412686139 1016557 501938 140452 0 646600 3365829
linux_tuned 2 50 0x1100 135 73.8 77.8 117.7 262.6 312.0 441.6 99965.9 100000 20 1360.4 2230425 267421968 6035806 181188774 161526426077 245354474642 418560356692 410583848 1001938 493461 136757 0 640974 3345455
linux_tuned 0 50 0x1100 95 73.6 77.2 115.5 254.8 303.0 429.6 99910.7 100000 20 1360.51 2227481 267117449 6033285 181115490 161521987003 245615344692 418998491360 411391366 990540 474550 137722 0 649271 3341335
linux_tuned 1 50 0x1100 95 74.7 78.7 117.7 257.7 303.9 433.0 100000.1 100000 20 1361.46 2228708 267341296 6036626 181209912 161948511210 246860434585 421129951601 417732332 1016400 501085 143450 0 645993 3364794
linux_tuned 2 50 0x1100 95 73.7 77.2 115.1 252.0 300.1 420.8 99979.5 100000 20 1361.7 2231012 267449203 6036046 181194438 161696894113 246304055900 420175902032 414369922 1017846 494962 141325 0 645915 3364538
linux_tuned 0 50 0x1100 75 74.1 77.9 116.6 255.7 302.6 430.7 99973.7 100000 20 1361.94 2226896 267148056 6035519 181178064 161590542231 246247662397 420079169458 412831478 1013893 500421 140392 0 646630 3360851
linux_tuned 1 50 0x1100 75 73.7 77.5 116.9 263.9 319.5 483.9 100024.8 100000 20 1361.79 2230168 267444082 6041191 181355976 161717046602 245683135149 419116973238 412514260 988405 483883 136832 0 652892 3342691
linux_tuned 2 50 0x1100 75 73.9 77.7 117.5 262.7 314.3 458.4 100158.9 100000 20 1362.89 2229638 267602702 6047542 181541448 161829313264 246407592780 420353241788 413971678 1000478 480339 139449 0 649621 3355832
linux_tuned 0 50 0x1100 55 74.0 77.8 117.3 258.2 307.1 446.9 100081.8 100000 20 1361.41 2233885 267738162 6042517 181389672 161945338435 246363926168 420285938327 415734509 1002146 489477 139189 0 646820 3354432
linux_tuned 1 50 0x1100 55 74.2 78.0 116.3 253.5 300.5 430.4 99975.7 100000 20 1363.99 2229506 267370093 6036304 181203342 161706362757 247103166107 421537530506 414619522 1016278 511772 140141 0 641698 3366451
linux_tuned 2 50 0x1100 55 73.9 77.7 117.3 261.5 309.6 447.6 99982.4 100000 20 1362.85 2225514 267138008 6037030 181226628 161664408344 246858129510 421122682258 414401986 1000979 492222 141445 0 644166 3355811
linux_tuned 0 100 0x1100 135 74.6 79.2 124.9 230.2 276.4 357.9 48920.2 50000 20 1195.15 1238683 132203697 2527031 75859065 71690462047 117542808503 204803867773 200373371 69200 549474 149842 0 645055 1381767
linux_tuned 1 100 0x1100 135 73.5 77.7 120.3 219.2 262.7 333.8 49997.2 50000 20 1211.29 1482957 157937830 3010307 90341286 83382918520 134211117692 234639753652 190160051 79228 671946 178321 0 767948 1641706
linux_tuned 2 100 0x1100 135 74.1 78.5 121.1 218.5 262.4 334.5 50006.7 50000 20 1213.35 1480213 157797768 3010778 90355290 83827464109 135279969914 236290885124 194372439 84768 676438 185840 0 782482 1656819
linux_tuned 0 100 0x1100 95 73.8 78.4 123.9 223.4 269.0 348.7 50101.6 50000 20 1214.54 1478390 157804818 3016712 90533790 84323669217 135794840856 236895127297 197119691 96582 690415 186631 0 784972 1664328
linux_tuned 1 100 0x1100 95 74.1 78.6 123.7 225.2 269.0 348.9 49942.3 50000 20 1213.89 1477521 157513150 3007174 90247578 83870636443 135628476727 236773943344 196259646 82236 667361 181303 0 771742 1645470
linux_tuned 2 100 0x1100 95 73.7 78.1 122.8 222.3 270.0 349.3 49932.6 50000 20 1213.81 1472167 157189717 3006319 90221232 83732945334 135569752484 236582620049 196861541 88162 671657 179591 0 769419 1646415
linux_tuned 0 100 0x1100 75 74.0 78.4 122.1 222.6 267.7 349.2 49923.7 50000 20 1307.77 1476070 157429751 3005926 90210144 84078847804 136429564918 238103531052 210217465 83042 669070 182715 0 772739 1646929
linux_tuned 1 100 0x1100 75 74.1 78.5 122.2 222.9 269.7 350.1 50006.7 50000 20 1214.63 1476433 157564676 3010810 90355992 84347813973 136687644157 238485064651 199251915 85323 665771 178240 0 769745 1646129
linux_tuned 2 100 0x1100 75 73.9 78.3 123.5 224.4 270.6 351.2 50070.9 50000 20 1214.36 1477513 157676170 3015085 90485790 84206151146 136289715046 237816049615 199671941 84107 669525 180105 0 760061 1642514
linux_tuned 0 100 0x1100 55 74.0 78.3 122.5 223.3 269.8 349.8 50027.2 50000 20 1215.13 1476510 157598699 3012395 90404808 84241801987 136449624537 238109800910 199769979 82544 668218 181246 0 769122 1646294
linux_tuned 1 100 0x1100 55 74.0 78.3 122.4 222.8 268.2 350.6 50068.4 50000 20 1214.41 1474867 157517694 3014597 90469992 84195572319 136635299627 238436366314 206054129 77486 656860 176203 0 759402 1635986
linux_tuned 2 100 0x1100 55 74.1 78.5 122.3 223.5 270.0 351.5 50025.8 50000 20 1214.54 1479934 157808886 3012042 90393432 84442062828 136925499308 238942565722 200632450 79654 662916 182657 0 766682 1646583
linux_tuned 0 100 0x1100 135 78.5 87.2 154.6 285.0 335.4 461.0 100092.9 100000 20 1358.18 2215821 266596453 6060390 181986684 159842865080 242387137286 414104388227 408601217 192856 1063835 136069 0 612143 2381154
linux_tuned 2 100 0x1100 135 76.5 84.2 149.0 269.6 318.1 431.2 100069.4 100000 20 1345.06 2219994 266833117 6056020 181843524 156915191619 232243956628 397225776936 366191673 164475 1119606 135740 0 625495 2371984
linux_tuned 0 100 0x1100 95 77.3 85.4 151.2 275.2 326.0 443.5 100014.6 100000 20 1347.16 2218045 266643093 6054019 181786776 157491130087 233765300378 399669914220 375425292 165188 1089434 131861 0 624848 2358518
linux_tuned 1 100 0x1100 95 77.0 85.2 150.7 274.0 325.1 435.1 100007.0 100000 20 1348.62 2217919 266618395 6053024 181755414 157694752311 234585812279 401022735916 379808405 171038 1106429 135060 0 621955 2373111
linux_tuned 2 100 0x1100 95 77.6 86.1 152.1 275.3 327.1 438.3 100106.5 100000 20 1349.32 2218340 266778407 6058845 181930062 158174596721 234852448722 401490305990 381602612 173609 1097278 134943 0 622343 2369481
linux_tuned 0 100 0x1100 75 77.0 84.9 150.5 273.2 323.3 437.2 99957.4 100000 20 1350.23 2214728 266373227 6050517 181681524 157909924934 235776029247 403000263548 384313354 165909 1087103 132440 0 621340 2366763
linux_tuned 1 100 0x1100 75 76.6 84.3 150.4 275.9 326.9 442.4 100056.7 100000 20 1349.63 2217927 266694811 6057183 181884132 158355478885 235204365687 401995902343 384853309 178871 1079076 132454 0 628686 2360220
linux_tuned 2 100 0x1100 75 77.7 86.4 153.2 279.7 329.7 446.6 100183.3 100000 20 1350.82 2219703 266969764 6064244 182094246 158314695761 236271417422 403845457615 387348164 171784 1098877 134980 0 618650 2374473
linux_tuned 0 100 0x1100 55 77.0 84.7 150.4 274.2 325.6 439.7 100070.4 100000 20 1349.89 2216347 266614372 6058591 181928364 158296794205 235224737748 402049373065 386856717 168589 1081376 130821 0 624539 2360556
linux_tuned 1 100 0x1100 55 76.6 84.4 150.0 271.9 321.2 429.1 100002.5 100000 20 1349.44 2214079 266370590 6053357 181767654 158351480253 235865421505 403135908061 388653731 175921 1098900 134659 0 623240 2375297
linux_tuned 2 100 0x1100 55 77.6 85.9 151.8 277.9 329.9 450.0 100004.4 100000 20 1348.94 2220023 266782181 6053261 181764696 158404981156 236043296435 403429693257 390915568 178012 1098171 135109 0 623589 2375893
linux_tuned 0 200 0x1100 135 81.1 93.6 197.9 301.7 347.5 436.8 50060.9 50000 20 1205.08 1388573 151847055 3024983 90816648 82323746558 132761016715 232753886523 200591947 19534 371324 168978 0 781082 1184912
linux_tuned 1 200 0x1100 135 81.6 93.2 198.6 301.8 345.0 436.5 50026.2 50000 20 1205.22 1392705 152032093 3022487 90739968 82251149550 132499706825 232306256240 199446798 18286 359567 162639 0 772445 1181133
linux_tuned 2 200 0x1100 135 81.7 93.6 198.7 302.3 347.2 439.4 49905.2 50000 20 1204.59 1392360 151879450 3015559 90532716 82307267900 132626097192 232566297065 203516760 19287 368290 167728 0 780003 1181821
linux_tuned 0 200 0x1100 95 80.9 92.1 196.6 300.9 344.7 435.8 50001.2 50000 20 1205.92 1388808 151764033 3021014 90696324 82224604962 132458135821 232207182090 200303642 18961 363318 166121 0 775038 1180002
linux_tuned 1 200 0x1100 95 81.7 93.2 198.0 300.5 343.6 435.4 50024.9 50000 20 1205.33 1393903 152133771 3022859 90752256 82253624041 132498485296 232316115544 200011134 19213 366471 167065 0 779425 1182548
linux_tuned 2 200 0x1100 95 81.2 92.9 198.7 302.6 346.5 436.6 50184.7 50000 20 1206.17 1395681 152426645 3032087 91028598 82668857947 132799884564 232764609244 201709354 18932 367077 165531 0 776292 1182500
linux_tuned 0 200 0x1100 75 81.0 92.0 196.8 300.3 344.6 435.8 49986.5 50000 20 1306.56 1392529 151989194 3020444 90679944 82324399344 132421319039 232130909074 203923492 18151 359028 163214 0 763395 1168661
linux_tuned 1 200 0x1100 75 81.2 92.5 196.8 301.5 345.5 438.1 49954.3 50000 20 1206.48 1390779 151855888 3018459 90620322 82094057275 132201825946 231762661535 200654923 18538 361036 164410 0 770070 1174179
linux_tuned 2 200 0x1100 75 82.0 94.5 199.4 302.2 348.7 439.4 50036.9 50000 20 1206.54 1392797 152089775 3023727 90779226 82229698876 132640198210 232536864733 201545051 19334 369824 168638 0 777373 1183216
linux_tuned 0 200 0x1100 55 81.1 92.0 196.7 300.6 344.7 438.6 50055.0 50000 20 1206.78 1394616 152206485 3024292 90794238 82488496795 132875857264 232905212090 204978970 18235 358339 160818 0 768333 1176006
linux_tuned 1 200 0x1100 55 82.5 94.9 200.3 304.0 352.3 443.6 49994.9 50000 20 1205.81 1391761 151968237 3020746 90687978 82357666014 132703316606 232584224894 202386489 19170 363967 166170 0 773855 1177256
linux_tuned 2 200 0x1100 55 81.1 93.1 197.2 301.7 346.5 437.0 49944.2 50000 20 1206.58 1391305 151860432 3017752 90598518 82247624870 132591621651 232388705676 202815910 20092 373425 168913 0 774555 1174079
linux_tuned 0 200 0x1100 135 103.5 126.7 231.7 349.2 403.6 516.6 100079.0 100000 20 1336.17 2204590 265819312 6098124 183252540 155559457145 225259783997 385623955852 387295087 23603 482711 161151 0 735782 1411319
linux_tuned 1 200 0x1100 135 104.8 128.1 232.7 353.2 405.9 517.1 99964.3 100000 20 1335.06 2201333 265478259 6091884 183068580 155578022423 224369767017 384172474880 386263231 23984 480635 161130 0 733128 1406619
linux_tuned 2 200 0x1100 135 103.8 127.7 234.0 359.1 416.6 535.8 100066.6 100000 20 1334.53 2204353 265799268 6098622 183273826 155624459324 224180600224 383743839017 385091054 23389 474403 156713 0 731552 1400963
linux_tuned 0 200 0x1100 95 104.8 128.1 233.5 356.7 412.5 527.1 100197.5 100000 20 1335.91 2204454 265969379 6106408 183504840 155909882988 225951839355 386787986388 389251970 24377 480910 159773 0 732316 1407598
linux_tuned 1 200 0x1100 95 103.3 126.5 232.7 352.4 404.9 519.0 100072.1 100000 20 1335.26 2203873 265782604 6097661 183239892 155903965998 225156350992 385496876025 389105631 24606 480225 160952 0 734690 1409240
linux_tuned 2 200 0x1100 95 105.4 129.3 234.4 360.6 416.1 528.1 99977.6 100000 20 1336.5 2203110 265593979 6093153 183107904 155649162127 225828432656 386580493215 389823923 22584 471810 158987 0 728951 1407784
linux_tuned 0 200 0x1100 75 101.9 124.9 229.9 349.5 405.0 515.3 100121.2 100000 20 1337.3 2204496 265847762 6101135 183345204 156263470619 226613729274 387912731378 392227446 23340 476905 158746 0 729063 1409333
linux_tuned 1 200 0x1100 75 103.5 128.8 234.7 359.1 416.9 532.1 99960.9 100000 20 1335.88 2201954 265506743 6091652 183060342 156184248265 225794056782 386569723456 392990852 22763 471626 156340 0 725523 1403264
linux_tuned 2 200 0x1100 75 101.5 123.7 231.1 354.4 408.3 517.1 100039.3 100000 20 1337.27 2201048 265558301 6095970 183190734 156375893625 226666094625 388073851173 395731367 25670 482307 160629 0 732942 1405431
linux_tuned 0 200 0x1100 55 103.6 127.1 235.0 365.1 422.6 546.7 100182.7 100000 20 1337.82 2204767 265958635 6105578 183480804 156704491481 226855724713 388263794213 395040517 23842 476718 157729 0 726443 1403883
linux_tuned 1 200 0x1100 55 104.5 128.4 233.6 358.2 413.0 526.9 100011.9 100000 20 1337.25 2201012 265527835 6094125 183131670 156357984155 226928863360 388407666722 396121425 24136 480262 161000 0 728871 1409408
linux_tuned 2 200 0x1100 55 101.2 123.0 229.3 350.2 406.6 519.8 100092.4 100000 20 1338.08 2203678 265791496 6099065 183283602 156572221967 226703097852 388035178745 395020710 23809 478723 161113 0 726674 1407504
linux_tuned 0 300 0x1100 135 97.8 119.4 270.1 396.1 434.4 524.8 50070.6 50000 20 1200.82 1331795 148068760 3036159 91187022 82030745425 129717916573 227005123723 204943314 14440 214480 137288 0 756357 897047
linux_tuned 1 300 0x1100 135 97.2 119.3 271.7 397.2 436.7 529.0 50071.8 50000 20 1199.57 1334796 148268142 3036341 91192074 82110176659 129285551049 226150876407 204786458 13411 199888 127221 0 740361 890355
linux_tuned 2 300 0x1100 135 96.3 118.0 269.4 395.0 433.7 528.0 50006.0 50000 20 1200.13 1330996 147927803 3032681 91083510 81794098121 129111452452 225931431841 203791711 13662 203161 130099 0 746305 895475
linux_tuned 0 300 0x1100 95 97.4 119.4 270.8 397.3 436.7 531.8 50020.8 50000 20 1200.01 1331280 148005616 3033449 91106844 82090924534 129573903931 226703428168 205523740 14004 209172 132932 0 747691 891462
linux_tuned 1 300 0x1100 95 95.6 116.8 269.0 395.0 433.4 526.4 50082.8 50000 20 1200.07 1332891 148173703 3036826 91206948 81983948948 129441827994 226449696090 205260172 13414 200857 128545 0 743184 892567
linux_tuned 2 300 0x1100 95 96.3 118.0 270.5 396.8 436.1 530.3 49931.3 50000 20 1199.74 1329943 147780935 3027563 90927612 81879923630 129264934380 226175560627 204913882 13774 204711 131282 0 747401 893568
linux_tuned 0 300 0x1100 75 95.4 117.7 268.8 394.9 431.8 524.2 50033.6 50000 20 1199.15 1332883 148140046 3034214 91128318 81985881150 129727028174 226963881547 205663303 13690 205972 131444 0 746234 893743
linux_tuned 1 300 0x1100 75 97.9 120.4 272.6 397.6 436.5 530.1 50106.4 50000 20 1200.26 1333028 148220545 3038686 91263222 82164386499 129716127831 226892455591 206015692 13982 206778 132107 0 749268 893640
linux_tuned 2 300 0x1100 75 96.4 117.8 270.2 396.1 434.8 529.4 50101.3 50000 20 1199.96 1333801 148259901 3038026 91242396 82127329856 129687018138 226788079168 205946368 13427 199785 128529 0 740325 891502
linux_tuned 0 300 0x1100 55 97.1 118.8 271.3 396.7 436.9 531.9 50014.3 50000 20 1200.45 1330689 147937428 3033001 91092330 82300020204 130012132317 227409162279 206753092 13734 202981 129126 0 746979 896793
linux_tuned 1 300 0x1100 55 96.4 118.2 269.5 396.0 435.3 527.7 49917.7 50000 20 1200.26 1329421 147740573 3027206 90918606 81959082854 129243630117 226044082544 205403874 13242 197893 126244 0 739611 892437
linux_tuned 2 300 0x1100 55 97.1 119.4 271.1 396.4 436.4 529.7 49936.2 50000 20 1200.25 1331773 147925909 3028469 90957468 82142533653 129695195968 226871803154 206411045 14082 208304 132425 0 748154 893551
linux_tuned 0 300 0x1100 135 135.6 167.1 304.9 434.0 488.7 602.0 99820.0 100000 20 1326.5 2202628 265397060 6119358 184029744 155770190387 219440643895 375638209619 396014479 14111 220388 132420 0 695238 967977
linux_tuned 1 300 0x1100 135 137.2 168.9 305.9 434.1 488.5 592.7 99973.7 100000 20 1327.59 2203392 265631019 6127726 184282998 156076554255 219788231847 376180194447 396185557 14040 219174 131081 0 691048 965535
linux_tuned 2 300 0x1100 135 142.2 172.9 308.7 436.5 492.9 605.6 100014.7 100000 20 1328.58 2203902 265671391 6131014 184378098 156029813102 220428793668 377318730416 398106815 14028 220610 133257 0 693352 968898
linux_tuned 0 300 0x1100 95 141.9 173.5 310.2 439.4 496.8 616.4 99959.6 100000 20 1328.85 2204336 265701281 6127305 184269150 156137577226 220587312235 377536179463 397614597 14568 223461 133416 0 695411 968598
linux_tuned 1 300 0x1100 95 135.2 167.5 306.1 434.6 490.0 610.1 100003.9 100000 20 1328.66 2205185 265782347 6130441 184365108 156277708031 220749540963 377845902566 396620131 14085 220154 132541 0 692085 967634
linux_tuned 2 300 0x1100 95 136.3 169.1 307.5 438.0 496.0 612.3 99967.5 100000 20 1327.79 2204203 265707425 6129280 184331580 156143430843 220615794154 377550345180 396975069 14181 219217 129726 0 690652 966432
linux_tuned 0 300 0x1100 75 138.5 170.0 308.1 435.8 490.8 596.3 100109.4 100000 20 1329.26 2205615 265915033 6137186 184567770 156297376918 220943202008 378134658582 399217154 13911 219699 133061 0 693678 968940
linux_tuned 1 300 0x1100 75 134.7 165.9 303.4 433.0 489.3 599.3 100083.2 100000 20 1330.51 2204352 265834477 6134297 184475700 156492456724 221478719929 379104889339 399965734 15255 229201 135399 0 696439 968059
linux_tuned 2 300 0x1100 75 142.7 173.7 309.8 438.6 495.8 607.2 99893.4 100000 20 1330.22 2202879 265475837 6122816 184133214 156130497867 220324711055 377052113116 398143031 14020 220074 131906 0 693138 967962
linux_tuned 0 300 0x1100 55 140.8 173.3 310.7 441.7 503.1 623.1 100010.6 100000 20 1329.27 2206394 265855184 6133114 184452642 156366165035 220538519779 377448680518 398894257 13851 218327 130351 0 690958 967511
linux_tuned 1 300 0x1100 55 133.3 165.6 305.0 432.3 486.7 601.2 99999.1 100000 20 1328.16 2206056 265832764 6131296 184395876 156335319194 219827114890 376208084066 397182438 13773 216636 128545 0 687463 964808
linux_tuned 2 300 0x1100 55 141.0 172.4 308.2 436.0 491.6 605.3 100104.6 100000 20 1330.17 2206465 266009742 6136365 184541760 156549831296 221630416624 379307791116 401231406 14310 223691 134410 0 693115 968706
linux_tuned 0 50 0x1300 135 66.7 69.6 94.2 176.8 217.8 273.6 49906.3 50000 20 1327.86 1544353 161902510 3000860 90045390 86109988988 136747871256 209675347716 205380739 586187 556255 175645 0 767180 2158175
linux_tuned 1 50 0x1300 135 67.0 69.9 94.0 175.3 217.5 272.8 49980.9 50000 20 1328.28 1538975 161636024 3005305 90178734 86247982554 137022189897 210063748399 206062628 586908 566876 176798 0 770909 2159790
linux_tuned 2 50 0x1300 135 67.3 70.2 95.0 176.5 220.1 275.3 50080.7 50000 20 1328.28 1546783 162292759 3011332 90359598 86238044657 136969764004 209997173824 206063530 586524 549838 172762 0 762026 2157002
linux_tuned 0 50 0x1300 95 66.8 69.6 94.2 175.6 217.5 270.8 50006.1 50000 20 1328.67 1544831 162066069 3006728 90221052 86505162042 137594362697 210926735010 207722820 592147 572534 180442 0 775188 2170259
linux_tuned 1 50 0x1300 95 67.0 69.9 94.3 175.0 219.0 272.5 49979.0 50000 20 1327.74 1540787 161753570 3005463 90184278 86361184590 137088735631 210152429790 206959241 590038 558001 175563 0 768875 2159262
linux_tuned 2 50 0x1300 95 67.0 70.0 95.2 179.3 220.1 274.6 49978.7 50000 20 1328.45 1538945 161634831 3005037 90170382 86227854083 136870902334 209848903175 206747901 585407 563747 173990 0 763509 2152217
linux_tuned 0 50 0x1300 75 66.8 69.7 94.3 174.6 216.8 270.0 49970.0 50000 20 1328.33 1542851 161877372 3004535 90155316 86365258554 137234456874 210421918641 207638369 585156 572356 179135 0 782295 2167254
linux_tuned 1 50 0x1300 75 66.7 69.5 93.6 175.2 217.9 272.3 49941.3 50000 20 1328.1 1545202 162015186 3002847 90104532 86397734048 137246830742 210406856853 207709479 588405 560553 174751 0 770138 2160743
linux_tuned 2 50 0x1300 75 66.5 69.4 94.0 176.8 219.0 275.2 50060.8 50000 20 1328.78 1542475 161969080 3010135 90323682 86600448652 137728775010 211171424279 208780346 588427 582544 183175 0 780180 2171820
linux_tuned 0 50 0x1300 55 67.2 70.1 95.0 179.7 220.5 273.9 50054.2 50000 20 1328.96 1542986 161999319 3009763 90312534 86389320836 137294414663 210440127654 208019465 587892 557820 175740 0 767403 2160329
linux_tuned 1 50 0x1300 55 67.3 70.2 95.0 176.6 218.9 273.6 50045.3 50000 20 1328.39 1546751 162255822 3009196 90295554 86551041723 137547399547 210829272535 208216735 592047 557926 176592 0 771787 2167424
linux_tuned 2 50 0x1300 55 67.3 70.3 95.3 178.7 220.7 276.5 50002.7 50000 20 1328.47 1542596 161900943 3006518 90214806 86539394553 137658012175 211009943376 208415950 588746 556607 180618 0 771740 2164263
linux_tuned 0 50 0x1300 135 69.1 73.3 106.9 224.0 264.8 366.1 99892.8 100000 20 1473.96 2238807 267861385 6025055 180847188 162213583760 249830924851 381343762100 407202141 1103997 541648 144905 0 699883 3312787
linux_tuned 1 50 0x1300 135 69.0 73.3 106.7 221.2 260.1 357.2 100068.3 100000 20 1474.61 2240952 268245090 6034807 181137390 162696958715 251184422826 383413022561 410738159 1120221 554869 148175 0 694217 3333280
linux_tuned 2 50 0x1300 135 68.8 73.0 106.4 225.7 266.7 371.3 99915.7 100000 20 1472.77 2238803 267893049 6027464 180922620 162214227746 249867604986 381398030815 410062785 1089031 541430 143643 0 696442 3304256
linux_tuned 0 50 0x1300 95 70.1 74.3 108.4 228.5 269.6 373.9 100073.3 100000 20 1474.4 2240906 268229069 6036140 181180842 162379227562 250508201315 382388351061 408572418 1107964 548649 142716 0 692674 3316617
linux_tuned 1 50 0x1300 95 69.4 73.7 106.9 222.7 263.9 362.8 99989.4 100000 20 1473.93 2237852 267935153 6030292 181003038 162363717806 250978466784 383097010518 410075531 1118656 557192 146503 0 691767 3328048
linux_tuned 2 50 0x1300 95 69.0 73.2 107.0 223.7 264.7 365.7 100068.5 100000 20 1475.18 2244477 268479130 6035206 181150752 162640541156 251111964199 383301646350 410658471 1112543 549345 144834 0 695312 3326636
